DpAirportCode;DpScheduledDate;DpScheduledTime;DpActualDate;DpActualTime;DpTerminalName;DpTerminalGate;DpStatusCode;DPStatusDescription;ArrAirportCode;ArrScheduledDate;ArrpScheduledTime;ArrActualDate;ArrActualTime;ArrTerminalName;ArrTerminalGate;ArrStatusCode;ArrStatusDescription;AirlineID;FlightNumber;AircraftCode;StatusCode;StatusDescription
PMI;2023-05-31;15:50;2023-05-31;15:50;;;DP;Flight Departed;DUS;2023-05-31;18:25;2023-05-31;18:19;;B91;LD;Flight Landed;X8;9581;320;LD;Flight Landed
PMI;2023-05-31;16:05;2023-05-31;16:07;;D86;DP;Flight Departed;FRA;2023-05-31;18:25;2023-05-31;18:16;1;A28;LD;Flight Landed;LH;1159;32Q;LD;Flight Landed
PMI;2023-05-31;17:55;2023-05-31;17:49;;D96;DP;Flight Departed;VIE;2023-05-31;20:20;2023-05-31;20:09;3;F11A;LD;Flight Landed;OS;436;320;LD;Flight Landed
PMI;2023-05-31;18:10;2023-05-31;18:06;;D94;DP;Flight Departed;MUC;2023-05-31;20:20;2023-05-31;20:06;2;K03;LD;Flight Landed;4Y;1797;32A;LD;Flight Landed
PMI;2023-05-31;18:15;2023-05-31;18:26;;D90;DP;Flight Departed;ZRH;2023-05-31;20:10;2023-05-31;20:20;;;LD;Flight Landed;LX;2151;320;LD;Flight Landed
PMI;2023-05-31;19:00;2023-05-31;19:11;;;DP;Flight Departed;DUS;2023-05-31;21:35;2023-05-31;21:36;;B93;LD;Flight Landed;EW;9593;32N;LD;Flight Landed
PMI;2023-05-31;19:10;2023-05-31;19:05;;D88;DP;Flight Departed;FRA;2023-05-31;21:30;2023-05-31;21:31;1;A38;LD;Flight Landed;4Y;515;32A;LD;Flight Landed
PMI;2023-05-31;19:25;2023-05-31;19:20;;;DP;Flight Departed;DUS;2023-05-31;22:00;2023-05-31;21:46;;A68I;LD;Flight Landed;EW;9587;31D;LD;Flight Landed
PMI;2023-05-31;19:35;2023-05-31;19:32;;;DP;Flight Departed;HAM;2023-05-31;22:20;2023-05-31;22:22;1;;LD;Flight Landed;EW;7589;32N;LD;Flight Landed
PMI;2023-05-31;19:40;2023-05-31;19:35;;;DP;Flight Departed;SZG;2023-05-31;21:50;2023-05-31;21:38;;;LD;Flight Landed;E6;4369;31D;LD;Flight Landed
PMI;2023-05-31;20:05;2023-05-31;20:13;;;DP;Flight Departed;CGN;2023-05-31;22:30;2023-05-31;22:37;1;C88;LD;Flight Landed;EW;587;32Z;LD;Flight Landed
PMI;2023-05-31;20:25;2023-05-31;20:26;;;DP;Flight Departed;HAJ;2023-05-31;23:05;2023-05-31;22:56;;;LD;Flight Landed;E6;3591;320;LD;Flight Landed
