FlightId;DpAirportCode;DpScheduledDate;DpScheduledTime;DpActualDate;DpActualTime;DpTerminalName;DpTerminalGate;DpStatusCode;DPStatusDescription;AirlineID;FlightNumber;AircraftCode;ArrActualDate;ArrActualTime;ArrTerminalName;ArrTerminalGate;ArrStatusCode;ArrStatusDescription;StatusCode;StatusDescription
LH1392;FRA;2023-05-19;08:35;2023-05-19;08:44;1;A16;DP;Flight Departed;LH;1392;32A;2023-05-19;09:42;2;;LD;Flight Landed;LD;Flight Landed
2A3502;FRA;2023-05-19;08:41;2023-05-19;09:01;Station;T07;DP;Flight Departed;2A;3502;TRN;2023-05-19;10:11;;;LD;Flight Landed;LD;Flight Landed
2A3710;FRA;2023-05-19;08:41;2023-05-19;08:48;Station;T06;DP;Flight Departed;2A;3710;TRN;2023-05-19;11:10;;;LD;Flight Landed;LD;Flight Landed
LH270;FRA;2023-05-19;08:45;;;1;A52;NO;No Status;LH;270;320;;;;;NO;No Status;CD;Flight Cancelled
LH1364;FRA;2023-05-19;08:45;2023-05-19;09:04;1;A15;DP;Flight Departed;LH;1364;32A;2023-05-19;10:39;;;LD;Flight Landed;LD;Flight Landed
LH836;FRA;2023-05-19;08:50;2023-05-19;08:48;1;A03;DP;Flight Departed;LH;836;319;2023-05-19;10:03;;;LD;Flight Landed;LD;Flight Landed
LX1069;FRA;2023-05-19;08:50;2023-05-19;09:34;1;A32;DP;Flight Departed;LX;1069;223;2023-05-19;10:44;;;LD;Flight Landed;LD;Flight Landed
2A3404;FRA;2023-05-19;08:51;2023-05-19;08:55;Station;T05;DP;Flight Departed;2A;3404;TRN;2023-05-19;10:57;;;LD;Flight Landed;LD;Flight Landed
CL156;FRA;2023-05-19;08:55;2023-05-19;08:57;1;A02;DP;Flight Departed;CL;156;E90;2023-05-19;09:44;;;LD;Flight Landed;LD;Flight Landed
LH1336;FRA;2023-05-19;08:55;2023-05-19;09:14;1;A24;DP;Flight Departed;LH;1336;32N;2023-05-19;10:47;2A;;LD;Flight Landed;LD;Flight Landed
LH048;FRA;2023-05-19;09:00;2023-05-19;09:08;1;A50;DP;Flight Departed;LH;48;32A;2023-05-19;10:02;;A05;LD;Flight Landed;LD;Flight Landed
CL206;FRA;2023-05-19;09:00;2023-05-19;09:16;1;B05;DP;Flight Departed;CL;206;CR9;2023-05-19;10:08;;;LD;Flight Landed;LD;Flight Landed
LH902;FRA;2023-05-19;09:00;2023-05-19;09:01;1;B47;DP;Flight Departed;LH;902;32N;2023-05-19;09:31;2;;LD;Flight Landed;LD;Flight Landed
SN2608;FRA;2023-05-19;09:00;2023-05-19;09:19;1;B10;DP;Flight Departed;SN;2608;319;2023-05-19;10:12;;;LD;Flight Landed;LD;Flight Landed
EN8766;FRA;2023-05-19;09:05;2023-05-19;09:00;1;B04;DP;Flight Departed;EN;8766;E90;2023-05-19;10:15;;;LD;Flight Landed;LD;Flight Landed
CL062;FRA;2023-05-19;09:05;2023-05-19;09:10;1;A05;DP;Flight Departed;CL;62;CR9;2023-05-19;09:58;;;LD;Flight Landed;LD;Flight Landed
LH1298;FRA;2023-05-19;09:05;2023-05-19;09:50;1;B26;DP;Flight Departed;LH;1298;321;2023-05-19;13:54;;B12A;LD;Flight Landed;LD;Flight Landed
LH1530;FRA;2023-05-19;09:05;2023-05-19;09:32;1;A23;DP;Flight Departed;LH;1530;32Q;2023-05-19;11:42;;;LD;Flight Landed;LD;Flight Landed
LH1102;FRA;2023-05-19;09:15;2023-05-19;10:15;1;A60;DP;Flight Departed;LH;1102;319;2023-05-19;11:04;;;LD;Flight Landed;LD;Flight Landed
LH1276;FRA;2023-05-19;09:15;2023-05-19;09:35;1;A34;DP;Flight Departed;LH;1276;32Q;2023-05-19;12:15;;;LD;Flight Landed;LD;Flight Landed
LH1278;FRA;2023-05-19;09:15;2023-05-19;10:14;1;A38;DP;Flight Departed;LH;1278;32M;2023-05-19;14:00;;;LD;Flight Landed;LD;Flight Landed
CL1458;FRA;2023-05-19;09:15;2023-05-19;09:57;1;A69;DP;Flight Departed;CL;1458;CR9;2023-05-19;11:04;;;LD;Flight Landed;LD;Flight Landed
OS202;FRA;2023-05-19;09:20;2023-05-19;09:34;1;A40;DP;Flight Departed;OS;202;320;2023-05-19;10:45;3;F08A;LD;Flight Landed;LD;Flight Landed
LH810;FRA;2023-05-19;09:25;2023-05-19;09:42;1;A18;DP;Flight Departed;LH;810;32N;2023-05-19;11:07;;;LD;Flight Landed;LD;Flight Landed
LH988;FRA;2023-05-19;09:25;2023-05-19;09:32;1;A25;DP;Flight Departed;LH;988;319;2023-05-19;10:34;;;LD;Flight Landed;LD;Flight Landed
LH1322;FRA;2023-05-19;09:25;2023-05-19;09:53;1;B43;DP;Flight Departed;LH;1322;32A;2023-05-19;11:22;M;;LD;Flight Landed;LD;Flight Landed
LH1030;FRA;2023-05-19;09:30;2023-05-19;09:41;1;A11;DP;Flight Departed;LH;1030;32M;2023-05-19;10:54;1;067;LD;Flight Landed;LD;Flight Landed
LH1140;FRA;2023-05-19;09:30;2023-05-19;09:35;1;A22;DP;Flight Departed;LH;1140;32M;2023-05-19;12:15;;;LD;Flight Landed;LD;Flight Landed
2A3462;FRA;2023-05-19;09:34;2023-05-19;09:41;Station;T05;DP;Flight Departed;2A;3462;TRN;2023-05-19;11:02;;;LD;Flight Landed;LD;Flight Landed
4Y072;FRA;2023-05-19;09:35;2023-05-19;09:49;1;C14;DP;Flight Departed;4Y;72;333;2023-05-19;11:34;;;LD;Flight Landed;LD;Flight Landed
LH848;FRA;2023-05-19;09:35;2023-05-19;09:55;1;A68;DP;Flight Departed;LH;848;32A;2023-05-19;13:14;;;LD;Flight Landed;LD;Flight Landed
LH880;FRA;2023-05-19;09:40;2023-05-19;09:58;1;A30;DP;Flight Departed;LH;880;32N;2023-05-19;13:10;;;LD;Flight Landed;LD;Flight Landed
LH1008;FRA;2023-05-19;09:40;2023-05-19;09:47;1;A36;DP;Flight Departed;LH;1008;320;2023-05-19;10:44;;;LD;Flight Landed;LD;Flight Landed
LH178;FRA;2023-05-19;09:45;2023-05-19;10:06;1;A16;DP;Flight Departed;LH;178;32M;2023-05-19;11:03;1;A17;LD;Flight Landed;LD;Flight Landed
LH942;FRA;2023-05-19;09:45;2023-05-19;09:58;1;B44;DP;Flight Departed;LH;942;32N;2023-05-19;10:36;1;;LD;Flight Landed;LD;Flight Landed
LH1112;FRA;2023-05-19;09:45;2023-05-19;10:10;1;B11;DP;Flight Departed;LH;1112;32M;2023-05-19;12:22;2;;LD;Flight Landed;LD;Flight Landed
LH1160;FRA;2023-05-19;09:45;2023-05-19;09:51;1;A19;DP;Flight Departed;LH;1160;32Q;2023-05-19;12:08;;;LD;Flight Landed;LD;Flight Landed
LH1520;FRA;2023-05-19;09:45;2023-05-19;09:52;1;B60;DP;Flight Departed;LH;1520;320;2023-05-19;10:10;N;;LD;Flight Landed;LD;Flight Landed
EN8750;FRA;2023-05-19;09:50;2023-05-19;09:54;1;B08;DP;Flight Departed;EN;8750;E95;2023-05-19;10:46;;;LD;Flight Landed;LD;Flight Landed
LH1126;FRA;2023-05-19;09:50;2023-05-19;10:01;1;A21;DP;Flight Departed;LH;1126;321;2023-05-19;11:55;1;;LD;Flight Landed;LD;Flight Landed
LH1186;FRA;2023-05-19;09:50;2023-05-19;09:54;1;A20;DP;Flight Departed;LH;1186;320;2023-05-19;10:55;;;LD;Flight Landed;LD;Flight Landed
2A3432;FRA;2023-05-19;09:51;2023-05-19;09:54;Station;T05;DP;Flight Departed;2A;3432;TRN;2023-05-19;10:25;;;LD;Flight Landed;LD;Flight Landed
CL142;FRA;2023-05-19;09:55;2023-05-19;10:03;1;A04;DP;Flight Departed;CL;142;CR9;2023-05-19;10:36;;;LD;Flight Landed;LD;Flight Landed
CL352;FRA;2023-05-19;09:55;2023-05-19;10:09;1;A50;DP;Flight Departed;CL;352;E90;2023-05-19;11:02;;;LD;Flight Landed;LD;Flight Landed
LH826;FRA;2023-05-19;09:55;2023-05-19;10:12;1;B06;DP;Flight Departed;LH;826;319;2023-05-19;11:17;2;;LD;Flight Landed;LD;Flight Landed
CL1202;FRA;2023-05-19;09:55;2023-05-19;10:24;1;A02;DP;Flight Departed;CL;1202;CR9;2023-05-19;11:13;;;LD;Flight Landed;LD;Flight Landed
LH010;FRA;2023-05-19;10:00;2023-05-19;10:21;1;A17;DP;Flight Departed;LH;10;321;2023-05-19;11:14;2;;LD;Flight Landed;LD;Flight Landed
LH440;FRA;2023-05-19;10:00;2023-05-19;10:14;1;Z25;DP;Flight Departed;LH;440;74H;2023-05-19;14:04;D;D09;LD;Flight Landed;LD;Flight Landed
LH904;FRA;2023-05-19;10:00;2023-05-19;10:04;1;B25;DP;Flight Departed;LH;904;32N;2023-05-19;10:45;2;;LD;Flight Landed;LD;Flight Landed
LH1544;FRA;2023-05-19;10:00;2023-05-19;10:21;1;B31;DP;Flight Departed;LH;1544;320;2023-05-19;12:07;;;LD;Flight Landed;LD;Flight Landed
LH334;FRA;2023-05-19;10:05;;;1;A28;NO;No Status;LH;334;32M;;;;;NO;No Status;CD;Flight Cancelled
LH438;FRA;2023-05-19;10:05;2023-05-19;10:27;1;Z21;DP;Flight Departed;LH;438;343;2023-05-19;14:31;D;D15;LD;Flight Landed;LD;Flight Landed
LH468;FRA;2023-05-19;10:05;2023-05-19;10:12;1;Z19;DP;Flight Departed;LH;468;78S;2023-05-19;14:32;;001;LD;Flight Landed;LD;Flight Landed
LH886;FRA;2023-05-19;10:05;2023-05-19;10:20;1;A15;DP;Flight Departed;LH;886;32Q;2023-05-19;13:09;;;LD;Flight Landed;LD;Flight Landed
LH890;FRA;2023-05-19;10:05;2023-05-19;10:24;1;A28;DP;Flight Departed;LH;890;321;2023-05-19;13:19;;;LD;Flight Landed;LD;Flight Landed
LH1394;FRA;2023-05-19;10:05;2023-05-19;10:55;1;A26;DP;Flight Departed;LH;1394;32A;2023-05-19;11:51;2;;LD;Flight Landed;LD;Flight Landed
2A3608;FRA;2023-05-19;10:07;2023-05-19;10:18;Station;T06;DP;Flight Departed;2A;3608;TRN;2023-05-19;11:11;;;LD;Flight Landed;LD;Flight Landed
2A3646;FRA;2023-05-19;10:07;2023-05-19;10:18;Station;T06;DP;Flight Departed;2A;3646;TRN;2023-05-19;13:09;;;LD;Flight Landed;LD;Flight Landed
2A3408;FRA;2023-05-19;10:09;2023-05-19;10:09;Station;T05;DP;Flight Departed;2A;3408;TRN;2023-05-19;11:24;;;LD;Flight Landed;LD;Flight Landed
OS204;FRA;2023-05-19;10:10;2023-05-19;10:20;1;A01;DP;Flight Departed;OS;204;321;2023-05-19;11:40;3;F32A;LD;Flight Landed;LD;Flight Landed
LH100;FRA;2023-05-19;10:15;2023-05-19;10:28;1;A13;DP;Flight Departed;LH;100;32M;2023-05-19;11:14;2;G34;LD;Flight Landed;LD;Flight Landed
4Y444;FRA;2023-05-19;10:15;2023-05-19;10:22;1;Z16;DP;Flight Departed;4Y;444;333;2023-05-19;14:29;I;F03;LD;Flight Landed;LD;Flight Landed
LH582;FRA;2023-05-19;10:15;2023-05-19;10:30;1;B24;DP;Flight Departed;LH;582;32Q;2023-05-19;15:30;3;;LD;Flight Landed;LD;Flight Landed
LH874;FRA;2023-05-19;10:15;2023-05-19;10:26;1;B13;DP;Flight Departed;LH;874;319;2023-05-19;12:18;;;LD;Flight Landed;LD;Flight Landed
LH878;FRA;2023-05-19;10:15;2023-05-19;10:21;1;A60;DP;Flight Departed;LH;878;319;2023-05-19;12:05;;;LD;Flight Landed;LD;Flight Landed
4Y512;FRA;2023-05-19;10:20;2023-05-19;10:35;1;B10;DP;Flight Departed;4Y;512;32A;2023-05-19;12:46;;;LD;Flight Landed;LD;Flight Landed
LH860;FRA;2023-05-19;10:20;2023-05-19;10:28;1;A25;DP;Flight Departed;LH;860;32A;2023-05-19;12:22;;;LD;Flight Landed;LD;Flight Landed
2A3506;FRA;2023-05-19;10:21;2023-05-19;10:31;Station;T07;DP;Flight Departed;2A;3506;TRN;2023-05-19;11:40;;;LD;Flight Landed;LD;Flight Landed
LH454;FRA;2023-05-19;10:25;2023-05-19;10:30;1;Z66;DP;Flight Departed;LH;454;74H;2023-05-19;12:55;I;G13;LD;Flight Landed;LD;Flight Landed
LH416;FRA;2023-05-19;10:30;2023-05-19;10:45;1;Z69;DP;Flight Departed;LH;416;333;2023-05-19;13:47;;B45;LD;Flight Landed;LD;Flight Landed
LH456;FRA;2023-05-19;10:30;2023-05-19;10:45;1;Z58;DP;Flight Departed;LH;456;74H;2023-05-19;13:31;B;154;LD;Flight Landed;LD;Flight Landed
2A3464;FRA;2023-05-19;10:34;2023-05-19;10:34;Station;T04;DP;Flight Departed;2A;3464;TRN;2023-05-19;12:01;;;LD;Flight Landed;LD;Flight Landed
4Y536;FRA;2023-05-19;10:40;2023-05-19;10:50;1;B04;DP;Flight Departed;4Y;536;32A;2023-05-19;12:44;;;LD;Flight Landed;LD;Flight Landed
LH232;FRA;2023-05-19;10:40;;;1;A21;NO;No Status;LH;232;321;;;1;;NO;No Status;CD;Flight Cancelled
LH448;FRA;2023-05-19;10:40;2023-05-19;10:43;1;Z50;DP;Flight Departed;LH;448;333;2023-05-19;13:46;2;E29;LD;Flight Landed;LD;Flight Landed
LH1306;FRA;2023-05-19;10:40;2023-05-19;10:53;1;B41;DP;Flight Departed;LH;1306;32Q;2023-05-19;15:51;;019;LD;Flight Landed;LD;Flight Landed
2A3714;FRA;2023-05-19;10:41;2023-05-19;10:45;Station;T06;DP;Flight Departed;2A;3714;TRN;2023-05-19;13:18;;;LD;Flight Landed;LD;Flight Landed
2A3534;FRA;2023-05-19;10:42;2023-05-19;10:42;Station;T07;DP;Flight Departed;2A;3534;TRN;2023-05-19;11:32;;;LD;Flight Landed;LD;Flight Landed
LH272;FRA;2023-05-19;10:45;;;1;A11;NO;No Status;LH;272;32A;;;;;NO;No Status;CD;Flight Cancelled
LH430;FRA;2023-05-19;10:45;2023-05-19;11:33;1;Z52;DP;Flight Departed;LH;430;74H;2023-05-19;13:44;5;M21;LD;Flight Landed;LD;Flight Landed
LH490;FRA;2023-05-19;10:45;2023-05-19;11:00;1;Z13;DP;Flight Departed;LH;490;343;2023-05-19;12:42;;S15;LD;Flight Landed;LD;Flight Landed
LH462;FRA;2023-05-19;10:50;2023-05-19;11:18;1;Z54;DP;Flight Departed;LH;462;74H;2023-05-19;14:50;;;LD;Flight Landed;LD;Flight Landed
2A3410;FRA;2023-05-19;10:51;2023-05-19;10:51;Station;T05;DP;Flight Departed;2A;3410;TRN;2023-05-19;12:12;;;LD;Flight Landed;LD;Flight Landed
LH960;FRA;2023-05-19;10:55;2023-05-19;10:55;1;B31;DP;Flight Departed;LH;960;320;2023-05-19;11:53;M;;LD;Flight Landed;LD;Flight Landed
LH1406;FRA;2023-05-19;10:55;2023-05-19;11:02;1;Z18;DP;Flight Departed;LH;1406;32A;2023-05-19;12:54;2;;LD;Flight Landed;LD;Flight Landed
LH400;FRA;2023-05-19;11:00;2023-05-19;11:13;1;Z64;DP;Flight Departed;LH;400;346;2023-05-19;13:34;1;007;LD;Flight Landed;LD;Flight Landed
LH758;FRA;2023-05-19;11:00;2023-05-19;11:15;1;B22;DP;Flight Departed;LH;758;343;2023-05-20;00:33;3;;LD;Flight Landed;LD;Flight Landed
LH442;FRA;2023-05-19;11:05;2023-05-19;11:32;1;Z15;DP;Flight Departed;LH;442;78S;2023-05-19;14:34;N;D05;LD;Flight Landed;LD;Flight Landed
LH1130;FRA;2023-05-19;11:05;2023-05-19;11:20;1;A34;DP;Flight Departed;LH;1130;32Q;2023-05-19;13:13;1;;LD;Flight Landed;LD;Flight Landed
LH1292;FRA;2023-05-19;11:05;2023-05-19;11:21;1;Z24;DP;Flight Departed;LH;1292;32Q;2023-05-19;16:08;;;LD;Flight Landed;LD;Flight Landed
2A3610;FRA;2023-05-19;11:07;2023-05-19;11:42;Station;T06;DP;Flight Departed;2A;3610;TRN;2023-05-19;12:35;;;LD;Flight Landed;LD;Flight Landed
2A3648;FRA;2023-05-19;11:07;2023-05-19;11:42;Station;T06;DP;Flight Departed;2A;3648;TRN;2023-05-19;15:10;;;LD;Flight Landed;LD;Flight Landed
LH568;FRA;2023-05-19;11:15;2023-05-19;11:58;1;B30;DP;Flight Departed;LH;568;333;2023-05-19;17:36;I;;LD;Flight Landed;LD;Flight Landed
LH594;FRA;2023-05-19;11:15;2023-05-19;11:38;1;B32;DP;Flight Departed;LH;594;343;2023-05-19;16:56;E;;LD;Flight Landed;LD;Flight Landed
LH962;FRA;2023-05-19;11:15;2023-05-19;11:30;1;B27;DP;Flight Departed;LH;962;321;2023-05-19;12:17;;;LD;Flight Landed;LD;Flight Landed
2A3508;FRA;2023-05-19;11:21;2023-05-19;11:23;Station;T07;DP;Flight Departed;2A;3508;TRN;2023-05-19;12:47;;;LD;Flight Landed;LD;Flight Landed
2A3550;FRA;2023-05-19;11:24;2023-05-19;11:24;Station;T05;DP;Flight Departed;2A;3550;TRN;2023-05-19;12:36;;;LD;Flight Landed;LD;Flight Landed
LH590;FRA;2023-05-19;11:25;2023-05-19;11:46;1;B61;DP;Flight Departed;LH;590;333;2023-05-19;21:25;;;LD;Flight Landed;LD;Flight Landed
4Y064;FRA;2023-05-19;11:30;2023-05-19;11:37;1;C14;DP;Flight Departed;4Y;64;333;2023-05-19;15:50;;;LD;Flight Landed;LD;Flight Landed
CL1010;FRA;2023-05-19;11:30;2023-05-19;11:37;1;A03;DP;Flight Departed;CL;1010;CR9;2023-05-19;12:25;;;LD;Flight Landed;LD;Flight Landed
2A3466;FRA;2023-05-19;11:34;2023-05-19;11:35;Station;T04;DP;Flight Departed;2A;3466;TRN;2023-05-19;13:03;;;LD;Flight Landed;LD;Flight Landed
4Y702;FRA;2023-05-19;11:35;2023-05-19;12:13;1;B10;DP;Flight Departed;4Y;702;32A;2023-05-19;15:04;;;LD;Flight Landed;LD;Flight Landed
CL954;FRA;2023-05-19;11:45;2023-05-19;11:46;1;B58;DP;Flight Departed;CL;954;E90;2023-05-19;12:16;;;LD;Flight Landed;LD;Flight Landed
LH1540;FRA;2023-05-19;11:45;2023-05-19;11:54;1;B24;DP;Flight Departed;LH;1540;319;2023-05-19;14:09;;;LD;Flight Landed;LD;Flight Landed
2A3434;FRA;2023-05-19;11:51;2023-05-19;12:22;Station;T05;DP;Flight Departed;2A;3434;TRN;2023-05-19;12:57;;;LD;Flight Landed;LD;Flight Landed
LH1424;FRA;2023-05-19;11:55;2023-05-19;12:14;1;B54;DP;Flight Departed;LH;1424;32A;2023-05-19;14:11;;;LD;Flight Landed;LD;Flight Landed
4Y054;FRA;2023-05-19;12:00;2023-05-19;12:10;1;C15;DP;Flight Departed;4Y;54;333;2023-05-19;14:44;3;;LD;Flight Landed;LD;Flight Landed
LH014;FRA;2023-05-19;12:00;2023-05-19;12:07;1;A16;DP;Flight Departed;LH;14;321;2023-05-19;12:58;2;;LD;Flight Landed;LD;Flight Landed
LH1366;FRA;2023-05-19;12:00;2023-05-19;12:03;1;A21;DP;Flight Departed;LH;1366;32A;2023-05-19;13:31;;;LD;Flight Landed;LD;Flight Landed
LH234;FRA;2023-05-19;12:05;;;1;A34;NO;No Status;LH;234;321;;;1;;NO;No Status;CD;Flight Cancelled
2A3612;FRA;2023-05-19;12:07;2023-05-19;12:11;Station;T06;DP;Flight Departed;2A;3612;TRN;2023-05-19;13:08;;;LD;Flight Landed;LD;Flight Landed
2A3650;FRA;2023-05-19;12:07;2023-05-19;12:11;Station;T06;DP;Flight Departed;2A;3650;TRN;2023-05-19;15:20;;;LD;Flight Landed;LD;Flight Landed
2A3552;FRA;2023-05-19;12:09;2023-05-19;12:17;Station;T05;DP;Flight Departed;2A;3552;TRN;2023-05-19;13:26;;;LD;Flight Landed;LD;Flight Landed
CL1204;FRA;2023-05-19;12:10;2023-05-19;12:15;1;A02;DP;Flight Departed;CL;1204;CR9;2023-05-19;13:08;;;LD;Flight Landed;LD;Flight Landed
CL1376;FRA;2023-05-19;12:10;2023-05-19;12:35;1;A05;DP;Flight Departed;CL;1376;CR9;2023-05-19;13:54;;;LD;Flight Landed;LD;Flight Landed
LH104;FRA;2023-05-19;12:15;2023-05-19;12:28;1;A01;DP;Flight Departed;LH;104;320;2023-05-19;13:17;2;G24;LD;Flight Landed;LD;Flight Landed
LH1096;FRA;2023-05-19;12:15;2023-05-19;12:21;1;A56;DP;Flight Departed;LH;1096;32N;2023-05-19;13:52;;;LD;Flight Landed;LD;Flight Landed
CL1462;FRA;2023-05-19;12:15;2023-05-19;12:34;1;A15;DP;Flight Departed;CL;1462;CR9;2023-05-19;13:42;;;LD;Flight Landed;LD;Flight Landed
EN8844;FRA;2023-05-19;12:20;;;1;B03;NO;No Status;EN;8844;E95;;;;;NO;No Status;CD;Flight Cancelled
LH1034;FRA;2023-05-19;12:20;2023-05-19;12:31;1;A40;DP;Flight Departed;LH;1034;320;2023-05-19;13:43;1;068;LD;Flight Landed;LD;Flight Landed
2A3510;FRA;2023-05-19;12:23;2023-05-19;12:48;Station;T07;DP;Flight Departed;2A;3510;TRN;2023-05-19;13:57;;;LD;Flight Landed;LD;Flight Landed
EN8826;FRA;2023-05-19;12:25;;;1;B08;NO;No Status;EN;8826;E95;;;;;NO;No Status;CD;Flight Cancelled
LH694;FRA;2023-05-19;12:25;2023-05-19;12:39;1;C04;DP;Flight Departed;LH;694;32M;2023-05-19;17:49;3;;LD;Flight Landed;LD;Flight Landed
LH1162;FRA;2023-05-19;12:25;2023-05-19;12:38;1;A30;DP;Flight Departed;LH;1162;32M;2023-05-19;14:26;;;LD;Flight Landed;LD;Flight Landed
LH1396;FRA;2023-05-19;12:25;2023-05-19;12:37;1;A52;DP;Flight Departed;LH;1396;32A;2023-05-19;13:37;2;;LD;Flight Landed;LD;Flight Landed
EN8854;FRA;2023-05-19;12:30;;;1;B05;NO;No Status;EN;8854;E95;;;;;NO;No Status;CD;Flight Cancelled
2A3468;FRA;2023-05-19;12:34;2023-05-19;12:36;Station;T04;DP;Flight Departed;2A;3468;TRN;2023-05-19;14:01;;;LD;Flight Landed;LD;Flight Landed
LH838;FRA;2023-05-19;12:35;2023-05-19;12:36;1;A25;DP;Flight Departed;LH;838;319;2023-05-19;13:51;;;LD;Flight Landed;LD;Flight Landed
LH1414;FRA;2023-05-19;12:35;2023-05-19;12:37;1;A26;DP;Flight Departed;LH;1414;321;2023-05-19;14:04;;;LD;Flight Landed;LD;Flight Landed
4Y202;FRA;2023-05-19;12:40;2023-05-19;12:55;1;C13;DP;Flight Departed;4Y;202;32A;2023-05-19;15:16;1;;LD;Flight Landed;LD;Flight Landed
EN8760;FRA;2023-05-19;12:40;2023-05-19;12:55;1;B05;DP;Flight Departed;EN;8760;E95;2023-05-19;14:22;;;LD;Flight Landed;LD;Flight Landed
LH284;FRA;2023-05-19;12:40;;;1;A40;NO;No Status;LH;284;320;;;;;NO;No Status;CD;Flight Cancelled
LH816;FRA;2023-05-19;12:40;2023-05-19;12:43;1;A20;DP;Flight Departed;LH;816;319;2023-05-19;14:13;;;LD;Flight Landed;LD;Flight Landed
2A3718;FRA;2023-05-19;12:41;2023-05-19;12:47;Station;T06;DP;Flight Departed;2A;3718;TRN;2023-05-19;15:11;;;LD;Flight Landed;LD;Flight Landed
2A3536;FRA;2023-05-19;12:42;2023-05-19;12:43;Station;T07;DP;Flight Departed;2A;3536;TRN;2023-05-19;13:39;;;LD;Flight Landed;LD;Flight Landed
EN8052;FRA;2023-05-19;12:45;2023-05-19;12:48;1;B07;DP;Flight Departed;EN;8052;E95;2023-05-19;13:58;;;LD;Flight Landed;LD;Flight Landed
LH052;FRA;2023-05-19;12:45;2023-05-19;12:47;1;A23;DP;Flight Departed;LH;52;32N;2023-05-19;13:37;;A05;LD;Flight Landed;LD;Flight Landed
LH184;FRA;2023-05-19;12:45;2023-05-19;12:47;1;A14;DP;Flight Departed;LH;184;32A;2023-05-19;13:43;1;A03;LD;Flight Landed;LD;Flight Landed
LH252;FRA;2023-05-19;12:45;;;1;A54;NO;No Status;LH;252;320;;;1;;NO;No Status;CD;Flight Cancelled
LH326;FRA;2023-05-19;12:45;;;1;A28;NO;No Status;LH;326;32A;;;;;NO;No Status;CD;Flight Cancelled
LH828;FRA;2023-05-19;12:45;2023-05-19;12:48;1;A11;DP;Flight Departed;LH;828;320;2023-05-19;14:06;2;;LD;Flight Landed;LD;Flight Landed
LH1076;FRA;2023-05-19;12:45;2023-05-19;12:46;1;A28;DP;Flight Departed;LH;1076;32A;2023-05-19;14:00;1;;LD;Flight Landed;LD;Flight Landed
OS208;FRA;2023-05-19;12:50;2023-05-19;12:52;1;A34;DP;Flight Departed;OS;208;32N;2023-05-19;14:08;3;F36A;LD;Flight Landed;LD;Flight Landed
2A3414;FRA;2023-05-19;12:51;2023-05-19;12:56;Station;T05;DP;Flight Departed;2A;3414;TRN;2023-05-19;14:15;;;LD;Flight Landed;LD;Flight Landed
EN8818;FRA;2023-05-19;12:55;2023-05-19;13:07;1;B04;DP;Flight Departed;EN;8818;E90;2023-05-19;14:25;;;LD;Flight Landed;LD;Flight Landed
CL1066;FRA;2023-05-19;12:55;2023-05-19;13:04;1;B13;DP;Flight Departed;CL;1066;CR9;2023-05-19;14:22;;;LD;Flight Landed;LD;Flight Landed
LH1262;FRA;2023-05-19;12:55;2023-05-19;12:58;1;A22;DP;Flight Departed;LH;1262;319;2023-05-19;14:10;;;LD;Flight Landed;LD;Flight Landed
CL1372;FRA;2023-05-19;12:55;2023-05-19;13:18;1;A02;DP;Flight Departed;CL;1372;CR9;2023-05-19;14:23;;;LD;Flight Landed;LD;Flight Landed
CL1390;FRA;2023-05-19;12:55;2023-05-19;13:07;1;B11;DP;Flight Departed;CL;1390;CR9;2023-05-19;14:10;;;LD;Flight Landed;LD;Flight Landed
LX1083;FRA;2023-05-19;13:00;2023-05-19;12:59;1;A05;DP;Flight Departed;LX;1083;223;2023-05-19;14:16;1;;LD;Flight Landed;LD;Flight Landed
4Y1230;FRA;2023-05-19;13:05;2023-05-19;13:32;1;B10;DP;Flight Departed;4Y;1230;32A;2023-05-19;17:20;;;LD;Flight Landed;LD;Flight Landed
CL394;FRA;2023-05-19;13:05;2023-05-19;13:09;1;B12;DP;Flight Departed;CL;394;E90;2023-05-19;13:44;;;LD;Flight Landed;LD;Flight Landed
LH648;FRA;2023-05-19;13:05;2023-05-19;13:15;1;B31;DP;Flight Departed;LH;648;333;2023-05-20;00:35;;005;LD;Flight Landed;LD;Flight Landed
LH754;FRA;2023-05-19;13:05;2023-05-19;13:44;1;B48;DP;Flight Departed;LH;754;744;2023-05-20;02:32;1;;LD;Flight Landed;LD;Flight Landed
LH1104;FRA;2023-05-19;13:05;2023-05-19;13:08;1;B02;DP;Flight Departed;LH;1104;319;2023-05-19;14:09;;;LD;Flight Landed;LD;Flight Landed
LH1158;FRA;2023-05-19;13:05;2023-05-19;13:09;1;A13;DP;Flight Departed;LH;1158;32Q;2023-05-19;15:17;;;LD;Flight Landed;LD;Flight Landed
2A3614;FRA;2023-05-19;13:07;2023-05-19;13:14;Station;T06;DP;Flight Departed;2A;3614;TRN;2023-05-19;14:06;;;LD;Flight Landed;LD;Flight Landed
2A3652;FRA;2023-05-19;13:07;2023-05-19;13:14;Station;T06;DP;Flight Departed;2A;3652;TRN;2023-05-19;15:56;;;LD;Flight Landed;LD;Flight Landed
LH418;FRA;2023-05-19;13:10;2023-05-19;13:23;1;Z66;DP;Flight Departed;LH;418;74H;2023-05-19;16:02;;B45;LD;Flight Landed;LD;Flight Landed
