FlightScheduleID,DepAirportCode,DepScheduledTimeLocal,ArrAirportCode,ArrScheduledTimeLocal,Terminal,AirlineID,FlightNumber,AircraftCode,DaysOfOperation,Effective,Expiration
239,MUC,2023-04-23T19:05,KLX,2023-04-23T22:25,,LH,5952,320,6,2023-04-22,2023-04-22
240,FRA,2023-04-22T12:00,KRK,2023-04-22T13:30,,LH,1366,32A,6,2023-04-22,2023-04-22
241,FRA,2023-04-22T17:05,KRK,2023-04-22T18:35,,LH,1368,319,6,2023-04-22,2023-04-22
242,FRA,2023-04-22T12:45,KTW,2023-04-22T14:10,,LH,9478,E90,67,2023-04-22,2023-04-23
243,FRA,2023-04-22T21:20,KTW,2023-04-22T22:45,,LH,9488,E90,6,2023-04-22,2023-04-22
244,FRA,2023-04-22T12:45,KTW,2023-04-22T14:10,,LH,9478,E90,6,2023-04-22,2023-04-22
245,FRA,2023-04-22T12:45,KTW,2023-04-22T14:10,,LH,9478,E90,167,2023-04-22,2023-04-24
246,FRA,2023-04-22T21:20,KTW,2023-04-22T22:45,,LH,9488,E90,16,2023-04-22,2023-04-24
247,FRA,2023-04-22T21:20,KTW,2023-04-22T22:45,,LH,9488,E90,1246,2023-04-22,2023-04-27
248,CDG,2023-04-22T14:25,FRA,2023-04-22T15:40,1,LH,1035,321,1256,2023-04-22,2023-04-29
249,FRA,2023-04-22T21:20,KTW,2023-04-22T22:45,,LH,9488,E90,1256,2023-04-22,2023-04-29
250,FRA,2023-04-22T17:20,IST,2023-04-22T21:15,,LH,1304,321,6,2023-04-22,2023-04-22
251,CDG,2023-04-22T11:35,FRA,2023-04-22T12:50,1,LH,1031,321,26,2023-04-22,2023-04-25
252,FRA,2023-04-22T17:20,IST,2023-04-22T21:15,,LH,1304,321,26,2023-04-22,2023-04-25
253,CDG,2023-04-22T14:25,FRA,2023-04-22T15:40,1,LH,1035,321,256,2023-04-22,2023-04-28
254,FRA,2023-04-22T17:20,IST,2023-04-22T21:15,,LH,1304,321,256,2023-04-22,2023-04-28
255,FRA,2023-04-22T11:10,LCA,2023-04-22T15:50,,LH,1292,321,6,2023-04-22,2023-04-22
256,MUC,2023-04-22T15:05,BEG,2023-04-22T16:35,2,LH,1736,CR9,6,2023-04-22,2023-04-22
257,FRA,2023-04-22T11:01,XIT,2023-04-22T14:24,,LH,3732,TRS,67,2023-04-22,2023-04-23
258,FRA,2023-04-22T13:45,LEJ,2023-04-22T14:40,,LH,158,E90,67,2023-04-22,2023-04-23
259,FRA,2023-04-22T13:01,XIT,2023-04-22T16:24,,LH,3734,TRS,67,2023-04-22,2023-04-23
260,FRA,2023-04-22T17:05,LEJ,2023-04-22T18:00,,LH,160,319,67,2023-04-22,2023-04-23
261,FRA,2023-04-22T15:01,XIT,2023-04-22T18:24,,LH,3736,TRS,67,2023-04-22,2023-04-23
262,FRA,2023-04-22T17:01,XIT,2023-04-22T20:24,,LH,3738,TRS,67,2023-04-22,2023-04-23
263,FRA,2023-04-22T19:01,XIT,2023-04-22T22:24,,LH,3740,TRS,67,2023-04-22,2023-04-23
264,FRA,2023-04-22T22:15,LEJ,2023-04-22T23:10,,LH,164,E90,67,2023-04-22,2023-04-23
265,FRA,2023-04-22T10:00,LHR,2023-04-22T10:40,2,LH,904,32N,67,2023-04-22,2023-04-23
266,FRA,2023-04-22T12:00,LHR,2023-04-22T12:40,2,LH,906,32N,67,2023-04-22,2023-04-23
267,FRA,2023-04-22T14:00,LHR,2023-04-22T14:40,2,LH,908,32N,67,2023-04-22,2023-04-23
268,FRA,2023-04-22T15:00,LHR,2023-04-22T15:40,2,LH,910,32N,67,2023-04-22,2023-04-23
269,FRA,2023-04-22T16:00,LHR,2023-04-22T16:40,2,LH,914,32N,67,2023-04-22,2023-04-23
270,FRA,2023-04-22T10:50,LIN,2023-04-22T12:00,,LH,272,320,6,2023-04-22,2023-04-22
271,FRA,2023-04-22T13:30,LIN,2023-04-22T14:40,,LH,280,320,6,2023-04-22,2023-04-22
272,FRA,2023-04-22T16:20,LIN,2023-04-22T17:30,,LH,274,CR9,6,2023-04-22,2023-04-22
273,FRA,2023-04-22T17:10,LIN,2023-04-22T18:20,,LH,9490,E95,6,2023-04-22,2023-04-22
274,FRA,2023-04-22T13:25,LIS,2023-04-22T15:30,1,LH,1168,321,6,2023-04-22,2023-04-22
275,FRA,2023-04-22T19:40,LIS,2023-04-22T21:50,1,LH,6956,32Q,67,2023-04-22,2023-04-23
276,FRA,2023-04-22T20:20,LJU,2023-04-22T21:30,,LH,1460,CR9,67,2023-04-22,2023-04-23
277,FRA,2023-04-22T20:20,LJU,2023-04-22T21:30,,LH,1460,CR9,6,2023-04-22,2023-04-22
278,FRA,2023-04-22T12:45,LNZ,2023-04-22T13:50,,LH,6932,E95,6,2023-04-22,2023-04-22
279,FRA,2023-04-22T21:00,LNZ,2023-04-22T22:05,,LH,6934,E95,67,2023-04-22,2023-04-23
280,FRA,2023-04-22T12:10,LPA,2023-04-22T15:45,,LH,4378,32A,6,2023-04-22,2023-04-22
281,CDG,2023-04-22T14:25,FRA,2023-04-22T15:40,1,LH,1035,321,67,2023-04-22,2023-04-29
282,FRA,2023-04-22T18:30,ATH,2023-04-22T22:10,,LH,5914,32Q,67,2023-04-22,2023-04-29
283,FRA,2023-04-22T09:50,LUX,2023-04-22T10:30,,LH,9528,E90,67,2023-04-22,2023-04-23
284,FRA,2023-04-22T17:20,LUX,2023-04-22T18:00,,LH,396,CR9,6,2023-04-22,2023-04-22
285,FRA,2023-04-22T17:20,LUX,2023-04-22T18:00,,LH,396,CR9,167,2023-04-22,2023-04-24
286,OSL,2023-04-22T16:00,LYR,2023-04-22T18:55,,LH,6298,32N,6,2023-04-22,2023-04-22
287,FRA,2023-04-22T12:55,LYS,2023-04-22T14:10,1,LH,1076,320,6,2023-04-22,2023-04-22
288,MUC,2023-04-22T18:05,LYS,2023-04-22T19:20,1,LH,2252,E95,6,2023-04-22,2023-04-22
289,MUC,2023-04-22T15:35,MAH,2023-04-22T17:40,,LH,1836,32A,6,2023-04-22,2023-04-29
290,MUC,2023-04-22T15:35,MAH,2023-04-22T17:40,,LH,1836,32A,6,2023-04-22,2023-04-22
291,ZRH,2023-04-22T13:15,MUC,2023-04-22T14:05,2,LH,2369,CR9,6,2023-04-22,2023-04-29
292,FRA,2023-04-22T09:45,MAN,2023-04-22T10:25,1,LH,942,32N,67,2023-04-22,2023-04-23
293,MUC,2023-04-22T15:55,MAN,2023-04-22T17:00,1,LH,2502,321,6,2023-04-22,2023-04-22
294,FRA,2023-04-22T16:40,MAN,2023-04-22T17:20,1,LH,946,319,6,2023-04-22,2023-04-22
295,CDG,2023-04-22T11:35,FRA,2023-04-22T12:50,1,LH,1031,321,246,2023-04-22,2023-04-27
296,FRA,2023-04-22T22:05,MAN,2023-04-22T22:45,1,LH,948,32N,246,2023-04-22,2023-04-27
297,FRA,2023-04-22T11:51,MHJ,2023-04-22T12:23,,LH,3434,TRS,67,2023-04-22,2023-04-23
298,FRA,2023-04-22T14:10,MHJ,2023-04-22T14:41,,LH,3442,TRS,67,2023-04-22,2023-04-23
299,FRA,2023-04-22T16:27,MHJ,2023-04-22T16:56,,LH,3446,TRS,67,2023-04-22,2023-04-23
300,FRA,2023-04-22T18:27,MHJ,2023-04-22T18:56,,LH,3450,TRS,67,2023-04-22,2023-04-23
301,FRA,2023-04-22T11:51,MHJ,2023-04-22T12:23,,LH,3434,TRS,6,2023-04-22,2023-04-22
302,FRA,2023-04-22T14:10,MHJ,2023-04-22T14:41,,LH,3442,TRS,6,2023-04-22,2023-04-22
303,FRA,2023-04-22T16:27,MHJ,2023-04-22T16:56,,LH,3446,TRS,6,2023-04-22,2023-04-22
304,FRA,2023-04-22T18:27,MHJ,2023-04-22T18:56,,LH,3450,TRS,6,2023-04-22,2023-04-22
305,FRA,2023-04-22T14:10,MHJ,2023-04-22T14:41,,LH,3442,TRS,167,2023-04-22,2023-04-24
306,FRA,2023-04-22T16:27,MHJ,2023-04-22T16:56,,LH,3446,TRS,167,2023-04-22,2023-04-24
307,FRA,2023-04-22T11:07,MKF,2023-04-22T14:12,,LH,3648,TRS,67,2023-04-22,2023-04-23
308,FRA,2023-04-22T13:07,MKF,2023-04-22T16:13,,LH,3652,TRS,67,2023-04-22,2023-04-23
309,FRA,2023-04-22T15:07,MKF,2023-04-22T18:09,,LH,3656,TRS,67,2023-04-22,2023-04-23
310,FRA,2023-04-22T17:07,MKF,2023-04-22T20:14,,LH,3660,TRS,67,2023-04-22,2023-04-23
311,FRA,2023-04-22T19:07,MKF,2023-04-22T22:13,,LH,3664,TRS,67,2023-04-22,2023-04-23
312,FRA,2023-04-22T13:07,MKF,2023-04-22T16:13,,LH,3652,TRS,6,2023-04-22,2023-04-22
313,FRA,2023-04-22T15:07,MKF,2023-04-22T18:09,,LH,3656,TRS,6,2023-04-22,2023-04-22
314,FRA,2023-04-22T17:07,MKF,2023-04-22T20:14,,LH,3660,TRS,6,2023-04-22,2023-04-22
315,FRA,2023-04-22T19:07,MKF,2023-04-22T22:13,,LH,3664,TRS,6,2023-04-22,2023-04-22
316,FRA,2023-04-22T13:45,MLA,2023-04-22T16:15,,LH,1310,321,6,2023-04-22,2023-04-22
317,FRA,2023-04-22T20:00,MLA,2023-04-22T22:30,,LH,1312,32A,6,2023-04-22,2023-04-22
318,MUC,2023-04-22T15:25,MRS,2023-04-22T17:05,1A,LH,2264,CRK,6,2023-04-22,2023-04-29
319,MUC,2023-04-22T19:50,MRS,2023-04-22T21:30,1A,LH,2266,E95,6,2023-04-22,2023-04-29
320,FRA,2023-04-22T21:00,MRS,2023-04-22T22:35,1A,LH,1090,32A,16,2023-04-22,2023-04-24
321,FRA,2023-04-22T16:45,MXP,2023-04-22T17:55,1,LH,254,32Q,6,2023-04-22,2023-04-22
322,FRA,2023-04-22T10:05,NAP,2023-04-22T12:05,,LH,334,321,6,2023-04-22,2023-04-22
323,FRA,2023-04-22T20:45,NAP,2023-04-22T22:45,,LH,336,321,6,2023-04-22,2023-04-22
324,MUC,2023-04-22T15:10,NAP,2023-04-22T16:45,,LH,1878,321,6,2023-04-22,2023-04-29
325,FRA,2023-04-22T16:35,NCE,2023-04-22T18:05,1,LH,1064,321,6,2023-04-22,2023-04-22
326,FRA,2023-04-22T16:15,NTE,2023-04-22T17:50,,LH,1056,E90,6,2023-04-22,2023-04-22
327,FRA,2023-04-22T16:15,NTE,2023-04-22T17:50,,LH,1056,E90,246,2023-04-22,2023-04-27
328,MUC,2023-04-22T14:00,FRA,2023-04-22T15:00,1,LH,109,319,6,2023-04-22,2023-04-29
329,FRA,2023-04-22T16:15,NTE,2023-04-22T17:50,,LH,1056,E90,6,2023-04-22,2023-04-29
330,MUC,2023-04-22T12:00,FRA,2023-04-22T13:00,1,LH,105,321,6,2023-04-22,2023-04-29
331,ZRH,2023-04-22T12:10,FRA,2023-04-22T13:15,1,LH,5739,221,6,2023-04-22,2023-04-22
332,FRA,2023-04-22T15:55,OLB,2023-04-22T17:45,,LH,320,32A,6,2023-04-22,2023-04-22
333,MUC,2023-04-22T14:50,OLB,2023-04-22T16:30,,LH,1910,32N,6,2023-04-22,2023-04-22
334,FRA,2023-04-22T15:55,OLB,2023-04-22T17:45,,LH,320,32A,16,2023-04-22,2023-04-24
335,FRA,2023-04-22T13:50,OPO,2023-04-22T15:35,,LH,1178,321,6,2023-04-22,2023-04-22
336,FRA,2023-04-22T21:00,OPO,2023-04-22T22:45,,LH,1180,32Q,67,2023-04-22,2023-04-23
337,FRA,2023-04-22T09:45,OTP,2023-04-22T13:00,,LH,1418,32N,67,2023-04-22,2023-04-23
338,FRA,2023-04-22T20:10,OTP,2023-04-22T23:25,,LH,1422,320,6,2023-04-22,2023-04-22
339,MUC,2023-04-22T21:50,OTP,2023-04-23T00:45,,LH,1654,319,6,2023-04-22,2023-04-29
340,MUC,2023-04-22T12:00,PAD,2023-04-22T13:00,,LH,2178,CR9,6,2023-04-22,2023-04-29
341,MUC,2023-04-22T22:20,PAD,2023-04-22T23:20,,LH,2182,CR9,6,2023-04-22,2023-04-29
342,MUC,2023-04-22T22:20,PAD,2023-04-22T23:20,,LH,2182,CR9,1456,2023-04-22,2023-04-28
343,MUC,2023-04-22T22:20,PAD,2023-04-22T23:20,,LH,2182,CR9,6,2023-04-22,2023-04-22
344,LIS,2023-04-22T17:05,PDL,2023-04-22T18:30,,LH,6982,32Q,6,2023-04-22,2023-04-22
345,MUC,2023-04-22T11:15,LIS,2023-04-22T13:30,1,LH,1778,32Q,6,2023-04-22,2023-04-29
346,LIS,2023-04-22T17:05,PDL,2023-04-22T18:30,,LH,6982,32Q,6,2023-04-22,2023-04-29
347,MUC,2023-04-22T13:35,LIS,2023-04-22T15:55,1,LH,6970,320,6,2023-04-22,2023-04-29
348,CDG,2023-04-22T11:15,ORD,2023-04-22T13:20,5,LH,9334,787,6,2023-04-22,2023-04-29
349,ORD,2023-04-22T18:00,MUC,2023-04-23T09:40,2,LH,9269,787,6,2023-04-22,2023-04-29
350,MUC,2023-04-23T12:55,PFO,2023-04-23T17:05,,LH,1770,32A,6,2023-04-22,2023-04-29
351,CDG,2023-04-22T12:25,IAD,2023-04-22T14:50,,LH,7641,777,6,2023-04-22,2023-04-29
352,IAD,2023-04-22T17:10,MUC,2023-04-23T07:40,2,LH,9281,764,6,2023-04-22,2023-04-29
353,CDG,2023-04-22T13:00,YYZ,2023-04-22T15:15,1,LH,6824,77W,6,2023-04-22,2023-04-29
354,YYZ,2023-04-22T18:00,MUC,2023-04-23T07:45,2,LH,6791,789,6,2023-04-22,2023-04-29
355,CDG,2023-04-22T14:00,YUL,2023-04-22T15:35,,LH,6818,77W,6,2023-04-22,2023-04-29
356,YUL,2023-04-22T20:50,MUC,2023-04-23T10:10,2,LH,475,359,6,2023-04-22,2023-04-29
357,MUC,2023-04-23T12:55,PFO,2023-04-23T17:05,,LH,1770,32A,6,2023-04-22,2023-04-22
358,MUC,2023-04-22T14:40,PMO,2023-04-22T16:35,,LH,1916,319,6,2023-04-22,2023-04-22
359,FRA,2023-04-22T13:05,POZ,2023-04-22T14:20,,LH,1390,CR9,6,2023-04-22,2023-04-22
360,FRA,2023-04-22T21:20,POZ,2023-04-22T22:35,,LH,1380,CR9,67,2023-04-22,2023-04-23
361,MUC,2023-04-22T11:20,POZ,2023-04-22T12:30,,LH,1636,CR9,6,2023-04-22,2023-04-29
362,MUC,2023-04-22T22:25,POZ,2023-04-22T23:35,,LH,1640,CR9,6,2023-04-22,2023-04-29
363,FRA,2023-04-22T21:20,POZ,2023-04-22T22:35,,LH,1380,CR9,6,2023-04-22,2023-04-22
364,FRA,2023-04-22T13:05,POZ,2023-04-22T14:20,,LH,1390,CR9,16,2023-04-22,2023-04-24
365,FRA,2023-04-22T21:20,POZ,2023-04-22T22:35,,LH,1380,CR9,167,2023-04-22,2023-04-24
366,FRA,2023-04-22T21:20,POZ,2023-04-22T22:35,,LH,1380,CR9,126,2023-04-22,2023-04-25
367,MUC,2023-04-22T22:25,POZ,2023-04-22T23:35,,LH,1640,CR9,1456,2023-04-22,2023-04-28
368,FRA,2023-04-22T21:20,POZ,2023-04-22T22:35,,LH,1380,CR9,12567,2023-04-22,2023-04-29
369,MUC,2023-04-22T22:25,POZ,2023-04-22T23:35,,LH,1640,CR9,6,2023-04-22,2023-04-22
370,FRA,2023-04-22T16:15,PSA,2023-04-22T17:45,,LH,7402,E95,6,2023-04-22,2023-04-22
371,FRA,2023-04-22T16:15,PSA,2023-04-22T17:45,,LH,7402,E95,246,2023-04-22,2023-04-27
372,MUC,2023-04-22T21:40,CPH,2023-04-22T23:15,2,LH,2446,32A,6,2023-04-22,2023-04-22
373,FRA,2023-04-22T21:35,LIS,2023-04-22T23:40,1,LH,1172,321,6,2023-04-22,2023-04-22
374,FRA,2023-04-23T06:05,LIS,2023-04-23T08:15,1,LH,6954,319,6,2023-04-22,2023-04-22
375,FRA,2023-04-22T21:00,CPH,2023-04-22T22:20,2,LH,832,320,6,2023-04-22,2023-04-22
376,FRA,2023-04-22T10:21,QDU,2023-04-22T11:36,,LH,3506,TRS,67,2023-04-22,2023-04-23
377,FRA,2023-04-22T11:21,QDU,2023-04-22T12:39,,LH,3508,TRS,67,2023-04-22,2023-04-23
378,FRA,2023-04-22T12:23,QDU,2023-04-22T13:36,,LH,3510,TRS,67,2023-04-22,2023-04-23
379,FRA,2023-04-22T13:21,QDU,2023-04-22T14:36,,LH,3512,TRS,67,2023-04-22,2023-04-23
380,FRA,2023-04-22T14:21,QDU,2023-04-22T15:36,,LH,3514,TRS,67,2023-04-22,2023-04-23
381,FRA,2023-04-22T15:07,QDU,2023-04-22T16:32,,LH,3618,TRS,67,2023-04-22,2023-04-23
382,FRA,2023-04-22T11:51,QFB,2023-04-22T14:01,,LH,3434,TRS,67,2023-04-22,2023-04-23
383,FRA,2023-04-22T14:10,QFB,2023-04-22T16:06,,LH,3442,TRS,67,2023-04-22,2023-04-23
384,FRA,2023-04-22T16:27,QFB,2023-04-22T18:19,,LH,3446,TRS,67,2023-04-22,2023-04-23
385,FRA,2023-04-22T11:51,QFB,2023-04-22T14:01,,LH,3434,TRS,6,2023-04-22,2023-04-22
386,FRA,2023-04-22T14:10,QFB,2023-04-22T16:06,,LH,3442,TRS,6,2023-04-22,2023-04-22
387,FRA,2023-04-22T16:27,QFB,2023-04-22T18:19,,LH,3446,TRS,6,2023-04-22,2023-04-22
388,FRA,2023-04-22T14:10,QFB,2023-04-22T16:06,,LH,3442,TRS,167,2023-04-22,2023-04-24
389,FRA,2023-04-22T10:41,QPP,2023-04-22T14:55,,LH,3714,TRS,67,2023-04-22,2023-04-23
390,FRA,2023-04-22T12:41,QPP,2023-04-22T16:55,,LH,3718,TRS,67,2023-04-22,2023-04-23
391,FRA,2023-04-22T14:41,QPP,2023-04-22T18:57,,LH,3722,TRS,6,2023-04-22,2023-04-22
392,FRA,2023-04-22T16:41,QPP,2023-04-22T20:58,,LH,3724,TRS,6,2023-04-22,2023-04-22
393,FRA,2023-04-22T12:41,QPP,2023-04-22T16:55,,LH,3718,TRS,6,2023-04-22,2023-04-22
394,FRA,2023-04-22T18:41,QPP,2023-04-22T22:50,,LH,3726,TRS,6,2023-04-22,2023-04-22
395,FRA,2023-04-22T14:41,QPP,2023-04-22T18:57,,LH,3722,TRS,16,2023-04-22,2023-04-24
396,FRA,2023-04-22T16:41,QPP,2023-04-22T20:58,,LH,3724,TRS,16,2023-04-22,2023-04-24
397,FRA,2023-04-22T18:41,QPP,2023-04-22T22:50,,LH,3726,TRS,167,2023-04-22,2023-04-24
398,FRA,2023-04-22T14:41,QPP,2023-04-22T18:57,,LH,3722,TRS,1246,2023-04-22,2023-04-27
399,FRA,2023-04-22T16:41,QPP,2023-04-22T20:58,,LH,3724,TRS,1246,2023-04-22,2023-04-27
400,FRA,2023-04-22T18:41,QPP,2023-04-22T22:50,,LH,3726,TRS,1246,2023-04-22,2023-04-27
401,FRA,2023-04-22T10:09,QUL,2023-04-22T12:10,,LH,3408,TRS,67,2023-04-22,2023-04-23
402,FRA,2023-04-22T11:29,QUL,2023-04-22T13:55,,LH,3410,TRS,67,2023-04-22,2023-04-23
403,FRA,2023-04-22T12:09,QUL,2023-04-22T14:10,,LH,3552,TRS,67,2023-04-22,2023-04-23
404,FRA,2023-04-22T13:29,QUL,2023-04-22T16:06,,LH,3414,TRS,67,2023-04-22,2023-04-23
405,FRA,2023-04-22T16:09,QUL,2023-04-22T18:10,,LH,3558,TRS,67,2023-04-22,2023-04-23
406,FRA,2023-04-22T10:34,QWU,2023-04-22T12:01,,LH,3464,TRS,6,2023-04-22,2023-04-22
407,FRA,2023-04-22T11:34,QWU,2023-04-22T13:01,,LH,3466,TRS,6,2023-04-22,2023-04-22
408,FRA,2023-04-22T13:05,RHO,2023-04-22T17:10,,LH,1258,32N,6,2023-04-22,2023-04-22
409,MUC,2023-04-22T12:45,RHO,2023-04-22T16:30,,LH,1748,32A,6,2023-04-22,2023-04-22
410,FRA,2023-04-23T04:55,RHO,2023-04-23T09:00,,LH,4416,32A,6,2023-04-22,2023-04-22
411,FRA,2023-04-22T10:05,RIX,2023-04-22T13:10,,LH,890,32A,6,2023-04-22,2023-04-22
412,FRA,2023-04-22T20:10,RIX,2023-04-22T23:15,,LH,892,321,6,2023-04-22,2023-04-22
413,MUC,2023-04-22T22:25,SBZ,2023-04-23T01:00,,LH,1666,CR9,6,2023-04-22,2023-04-29
414,MUC,2023-04-22T22:25,SBZ,2023-04-23T01:00,,LH,1666,CR9,1456,2023-04-22,2023-04-28
415,MUC,2023-04-22T22:25,SBZ,2023-04-23T01:00,,LH,1666,CR9,6,2023-04-22,2023-04-22
416,FRA,2023-04-22T13:45,SCQ,2023-04-22T16:20,,LH,1110,32A,6,2023-04-22,2023-04-22
417,FRA,2023-04-22T13:45,SCQ,2023-04-22T16:20,,LH,1110,32A,46,2023-04-22,2023-04-27
418,ZRH,2023-04-22T11:20,FRA,2023-04-22T12:20,1,LH,1187,32A,6,2023-04-22,2023-04-22
419,MUC,2023-04-22T12:00,FRA,2023-04-22T13:00,1,LH,105,321,6,2023-04-22,2023-04-22
420,FRA,2023-04-23T13:45,SCQ,2023-04-23T16:20,,LH,1110,32N,6,2023-04-22,2023-04-22
421,FRA,2023-04-22T20:50,SJJ,2023-04-22T22:30,,LH,1546,321,6,2023-04-22,2023-04-22
422,FRA,2023-04-22T11:10,SKG,2023-04-22T14:45,,LH,5928,32Q,67,2023-04-22,2023-04-23
423,FRA,2023-04-22T14:10,SKG,2023-04-22T17:30,,LH,1556,32N,67,2023-04-22,2023-04-23
424,MUC,2023-04-22T12:30,SKG,2023-04-22T15:30,,LH,1774,320,6,2023-04-22,2023-04-22
425,MUC,2023-04-22T19:55,SKG,2023-04-22T22:55,,LH,5926,32N,6,2023-04-22,2023-04-29
426,FRA,2023-04-22T14:10,SKG,2023-04-22T17:30,,LH,1556,32N,6,2023-04-22,2023-04-22
427,FRA,2023-04-22T14:10,SKG,2023-04-22T17:30,,LH,1556,32N,167,2023-04-22,2023-04-24
428,CDG,2023-04-22T11:35,FRA,2023-04-22T12:50,1,LH,1031,321,146,2023-04-22,2023-04-27
429,FRA,2023-04-22T14:10,SKG,2023-04-22T17:30,,LH,1556,32N,146,2023-04-22,2023-04-27
430,MUC,2023-04-22T19:55,SKG,2023-04-22T22:55,,LH,5926,32N,1456,2023-04-22,2023-04-28
431,FRA,2023-04-22T10:10,SOF,2023-04-22T13:20,2,LH,1426,32A,67,2023-04-22,2023-04-23
432,FRA,2023-04-22T19:30,SOF,2023-04-22T22:40,2,LH,1428,320,6,2023-04-22,2023-04-22
433,MUC,2023-04-22T15:45,SOF,2023-04-22T18:35,2,LH,1704,319,6,2023-04-22,2023-04-29
434,FRA,2023-04-22T11:25,SPU,2023-04-22T13:05,,LH,6004,319,6,2023-04-22,2023-04-22
435,FRA,2023-04-22T16:15,SPU,2023-04-22T17:55,,LH,1412,32Q,6,2023-04-22,2023-04-22
436,MUC,2023-04-22T14:50,SPU,2023-04-22T16:10,,LH,1716,32A,6,2023-04-22,2023-04-22
437,MUC,2023-04-22T19:50,SPU,2023-04-22T21:10,,LH,5986,DH4,6,2023-04-22,2023-04-29
438,FRA,2023-04-22T21:15,MUC,2023-04-22T22:10,2,LH,122,321,6,2023-04-22,2023-04-22
439,MUC,2023-04-23T09:25,SVQ,2023-04-23T12:25,,LH,1822,319,6,2023-04-22,2023-04-22
440,MUC,2023-04-22T21:00,FRA,2023-04-22T22:00,1,LH,123,789,6,2023-04-22,2023-04-22
441,FRA,2023-04-23T09:35,SVQ,2023-04-23T12:25,,LH,1140,32Q,6,2023-04-22,2023-04-22
442,MUC,2023-04-22T21:00,FRA,2023-04-22T22:00,1,LH,123,789,16,2023-04-22,2023-04-24
443,FRA,2023-04-23T09:35,SVQ,2023-04-23T12:25,,LH,1140,32Q,16,2023-04-22,2023-04-24
444,FRA,2023-04-22T13:30,XER,2023-04-22T16:00,,LH,3756,BUS,67,2023-04-22,2023-04-23
445,FRA,2023-04-22T17:30,XER,2023-04-22T20:00,,LH,3758,BUS,67,2023-04-22,2023-04-23
446,FRA,2023-04-22T13:30,XER,2023-04-22T16:00,,LH,3756,BUS,6,2023-04-22,2023-04-22
447,FRA,2023-04-22T17:30,XER,2023-04-22T20:00,,LH,3758,BUS,6,2023-04-22,2023-04-22
448,FRA,2023-04-22T13:30,XER,2023-04-22T16:00,,LH,3756,BUS,167,2023-04-22,2023-04-24
449,FRA,2023-04-22T17:30,XER,2023-04-22T20:00,,LH,3758,BUS,167,2023-04-22,2023-04-24
450,FRA,2023-04-22T17:30,XER,2023-04-22T20:00,,LH,3758,BUS,1246,2023-04-22,2023-04-27
451,FRA,2023-04-22T22:00,XER,2023-04-23T00:30,,LH,3762,BUS,1246,2023-04-22,2023-04-27
452,FRA,2023-04-22T17:30,XER,2023-04-22T20:00,,LH,3758,BUS,12567,2023-04-22,2023-04-29
453,FRA,2023-04-22T22:00,XER,2023-04-23T00:30,,LH,3762,BUS,12567,2023-04-22,2023-04-29
454,FRA,2023-04-22T22:00,XER,2023-04-23T00:30,,LH,3762,BUS,6,2023-04-22,2023-04-22
455,FRA,2023-04-22T12:00,TFS,2023-04-22T15:55,,LH,4380,32A,6,2023-04-22,2023-04-22
456,FRA,2023-04-22T11:55,TIA,2023-04-22T14:00,,LH,1424,320,6,2023-04-22,2023-04-22
457,MUC,2023-04-22T15:55,TIA,2023-04-22T17:35,,LH,1712,32A,6,2023-04-22,2023-04-22
458,MUC,2023-04-22T22:00,TIA,2023-04-22T23:40,,LH,1714,32A,6,2023-04-22,2023-04-29
459,MUC,2023-04-22T22:00,TIA,2023-04-22T23:40,,LH,1714,32A,1456,2023-04-22,2023-04-28
460,FRA,2023-04-22T09:40,TLL,2023-04-22T13:00,,LH,880,321,6,2023-04-22,2023-04-22
461,FRA,2023-04-22T14:20,TLL,2023-04-22T17:40,,LH,882,32N,6,2023-04-22,2023-04-22
462,FRA,2023-04-22T21:35,TLL,2023-04-23T00:55,,LH,884,32N,6,2023-04-22,2023-04-22
463,OSL,2023-04-22T14:30,TOS,2023-04-22T16:20,,LH,6204,319,6,2023-04-22,2023-04-22
464,FRA,2023-04-22T12:20,TRN,2023-04-22T13:35,,LH,9522,E95,6,2023-04-22,2023-04-22
465,FRA,2023-04-22T17:00,TRN,2023-04-22T18:15,,LH,9524,E95,67,2023-04-22,2023-04-23
466,MUC,2023-04-22T15:20,TRN,2023-04-22T16:35,,LH,9474,E95,6,2023-04-22,2023-04-29
467,FRA,2023-04-22T17:00,TRN,2023-04-22T18:15,,LH,9524,E95,6,2023-04-22,2023-04-22
468,FRA,2023-04-22T17:00,TRN,2023-04-22T18:15,,LH,9524,E95,167,2023-04-22,2023-04-24
469,FRA,2023-04-22T17:00,TRN,2023-04-22T18:15,,LH,9524,E95,126,2023-04-22,2023-04-25
470,MUC,2023-04-22T15:20,TRN,2023-04-22T16:35,,LH,9474,E95,6,2023-04-22,2023-04-22
471,MUC,2023-04-22T21:55,TRN,2023-04-22T23:10,,LH,9476,E95,1456,2023-04-22,2023-04-28
472,FRA,2023-04-22T17:00,TRN,2023-04-22T18:15,,LH,9524,E95,12567,2023-04-22,2023-04-29
473,FRA,2023-04-22T12:55,TRS,2023-04-22T14:05,,LH,9570,E90,6,2023-04-22,2023-04-22
474,FRA,2023-04-22T21:15,TRS,2023-04-22T22:25,,LH,9572,E90,6,2023-04-22,2023-04-22
475,FRA,2023-04-22T12:55,TRS,2023-04-22T14:05,,LH,9570,E90,16,2023-04-22,2023-04-24
